ent_num,query,region,country
15580,"Shop 4, Azizi Bank, Haji Muhammad Isa Market","Wesh (Waish), Spin Boldak",Afghanistan
15580,Dr Barno Road,Quetta,Pakistan
15580,"Haji Mohammed Plaza, Tol Aram Road, near Jamal Dean Afghani Road",Quetta,Pakistan
15580,Kandari Bazar,Quetta,Pakistan
15580,Safaar Bazaar,Garmsir,Afghanistan
15580,-0- ,Nimruz,Afghanistan
15580,Chahgay Bazaar,Chahgay,Pakistan
15580,-0- ,Gereshk,Afghanistan
15580,-0- ,Chaman,Pakistan
15580,-0- ,Lashkar Gah,Afghanistan
15580,-0- ,Zahedan,Iran
15580,Musa Qal'ah District Center Bazaar,"Musa Qal'ah, Helmand Province",Afghanistan
15581,-0- ,"Waish, Spin Boldak",Afghanistan
15581,Safaar Bazaar,Garmsir,Afghanistan
15581,"Room 33, 5th Floor Sarafi Market",Kandahar,Afghanistan
15581,Bypass Road,"Chaman, Qalaye Abdullah District",Pakistan
15581,Qalaye Haji Ali Akbar Dalbandin Post Office,Chaghey District,Pakistan
15581,Karez Qaran,"Musa Qal'ah, Helmand Province",Afghanistan
15582,Chahgay Bazaar,Chahgay,Pakistan
15582,"Haji Mohammed Plaza, Tol Aram Road, Nearest Jamal Dean Afghani Road",Quetta,Pakistan
15582,Dr Barno Road,Quetta,Pakistan
15583,"Suite 1, 59 Azadi Ali North Sohrevardi Avenue",Tehran,Iran
15583,No. 1 alloy 7 koy-e-nasr street,Tehran 144875,Iran
15585,-0- ,North-Kivu,"Congo, Democratic Republic of the"
15592,-0- ,-0- ,Syria
15603,"FTB Building, Jungsong-dong, Central District",Pyongyang,"Korea, North"
15605,"No. 2, Sharif Alley, Before Yakchal St., After Golhak St., Shariati St.",Tehran,Iran
15605,"No. 2, Sharif Street, Golhak, Shariati Street",Tehran,Iran
15583,"Aria Nikan Tehran PJS, Suite 59, No 2 Azadi Alley, North Sohrevardi Street",Tehran,Iran
15583,"Suite 4, No. 8 Iraj Alley, Mozafarikhah Avenue, Golha Street, Golha Square",Tehran,Iran
15609,-0- ,Gao,Mali
15609,-0- ,Bourem,Mali
15611,-0- ,Gao,Mali
15631,"Address Number 10 & 12, 64th Street, Yousef Abad Avenue",Tehran,Iran
15632,"Northwest of Karaj at Km 55 Qazvin (alt. Ghazvin) Highway, Haljerd",-0- ,Iran
15632,"No. 66 Sarhang Sakhaei St., Hafez Avenue",Tehran,Iran
15634,"#15, Golestan Alley, Baradaran Shahid Rahimi St., Imam Khomeini Ave., Lavasan",Tehran,Iran
15635,-0- ,Tehran,Iran
15636,"Ghezelbash 15, Tohid St.",Isfahan,Iran
15638,-0- ,North and South Kivu,"Congo, Democratic Republic of the"
15644,"P.O. Box 19585/311, Tehran, Iran",Tehran,Iran
15644,Pasdaran Street,Tehran 19585311,Iran
15644,Khavarah Road Km 35,Parchin,Iran
15644,"Zarrin Shah, P.O. Box 81465-363",Esfahan,Iran
15644,"P.O. Box 16765-368, Department 146-42",Parchin,Iran
15645,"General Tyulenev Street, 7, Building 2, Apartment 277",Moscow,Russia
15648,"Haftom Tir Square, South Mofteh Ave., PO Box 1584864813",Tehran,Iran
15651,"16 (former 14) Fajr Street, Ostad Motahari Avenue",Tehran 15875-4649,Iran
15652,"Pasdaran Av., PO Box 19585/777",Tehran,Iran
15654,-0- ,Tamaulipas,Mexico
15654,-0- ,"Piedras Negras, Coahuila",Mexico
15655,-0- ,"Nuevo Laredo, Tamaulipas",Mexico
15656,-0- ,Beijing,China
15657,-0- ,Beijing,China
15616,"Room 1610 Nan Fung Tower, 173 Des Voeux Road",-0- ,Hong Kong
15659,-0- ,Dalian,China
15660,-0- ,Dalian,China
15661,"7-8-4 Roppongi, Minato-ku",Tokyo,Japan
15666,-0- ,Pyongyang,"Korea, North"
15672,Burj Khalifa,Dubai,United Arab Emirates
15664,"El Paraiso No. 6848, Col. Ciudad Granja","Zapopan, Jalisco 45010",Mexico
15664,Blvd. Luis Donaldo Colosio s/n Bonfil,"Cancun, Quintana Roo",Mexico
15673,"Alberta No. 2288 4B, Col. Jardines de Providencia","Guadalajara, Jalisco 44630",Mexico
15673,"Acueducto No. 2380, Col. Colinas de San Javier","Guadalajara, Jalisco 44660",Mexico
15673,"Lazaro Cardenas No. 3430, Desp. 403 and 404, Piso 4","Zapopan, Jalisco 45040",Mexico
15673,"Av. Mexico No. 2798, Col. Terranova","Guadalajara, Jalisco 44689",Mexico
15674,Km. 14 Camino Viejo a San Isidro Mazatepec,"Tala, Jalisco 45340",Mexico
15675,"Alsterberg 18 B, 22335",Hamburg 22335,Germany
15675,Dessauer Str. 2-4,Hamburg 20457,Germany
15676,"Vallarta No. 2380, Col. Colinas De San Javier","Guadalajara, Jalisco",Mexico
15677,"Calle Velazquez #167, Colonia Real Vallarta","Zapopan, Jalisco",Mexico
15685,"Calle Johanes Brahams #355, Interior 10, Fraccionamiento La Estancia","Zapopan, Jalisco",Mexico
15687,-0- ,"Guadalajara, Jalisco",Mexico
15688,"Calle Juan Jose Arreola #535, Col. Lomas Vista Hermosa","Colima, Colima",Mexico
15599,Callejon del Serrano 4361,"Guadalajara, Jalisco",Mexico
15599,Loreto Mendez #4432,"Guadalajara, Jalisco",Mexico
15599,"San Gonzalo No. 1715, Colonia Santa Isabel","Zapopan, Jalisco C.P. 45110",Mexico
15599,"Calle Circuito Madrigal No. 4236 Interior 5, Colonia Santa Isabel","Zapopan, Jalisco C.P. 45110",Mexico
15602,"Callejon del Sereno No. 4361, Col. Fracc. Jardines Universidad","Zapopan, Jalisco C.P. 45110",Mexico
15602,"San Gonzalo No. 1715, Colonia Santa Isabel","Zapopan, Jalisco C.P. 45110",Mexico
15691,"Carretera Interior a Costa Rica Km. 6, El Carrizal 2","Culiacan Rosales, Sinaloa 80430",Mexico
15692,-0- ,-0- ,Iran
15692,-0- ,-0- ,Pakistan
15693,"Cipriano Obeso 1520, Colonia Chapultepec","Culiacan, Sinaloa",Mexico
15694,"Office No. 703 Office Tower, Twin Tower, Baniyas Rd., Deira, P.O. Box 49754",Dubai,United Arab Emirates
15695,"Health Care City, Umm Hurair Rd., Oud Mehta Offices, Block A, 4th Floor 420",Dubai,United Arab Emirates
15696,"Suite 703, Twin Tower, Baniyas Street, Deira",Dubai,United Arab Emirates
15697,"Sharjah - Saif Zone, Sharjah Airport International Free Zone",-0- ,United Arab Emirates
15699,Entrada a los Cascabeles 2.8 Carretera Internacional Sur Km. 22,"Culiacan, Sinaloa",Mexico
15700,"Cipriano Obeso 1520, Colonia Chapultepec","Culiacan, Sinaloa",Mexico
15712,Calle 14 No. 64-56,Bogota,Colombia
15708,Calle 100 No. 17A-36 Oficina 803,Bogota,Colombia
15709,"Calle 100 No. 17A-36, Ofc. 705",Bogota,Colombia
15710,"AK 15 No. 93-60, LC 121",Bogota,Colombia
15711,Calle 17 No. 68D-52,Bogota,Colombia
15715,Calle 23A No. 69B-19,Bogota,Colombia
15714,Calle 83 No. 108-15,Bogota,Colombia
15599,"Avenida Acueducto No. 5056, Colonia Jardines de la Patria","Zapopan, Jalisco",Mexico
15600,"Callejon del Sereno No. 4361, Col. Fracc. Jardines Universidad","Zapopan, Jalisco C.P. 45110",Mexico
15600,"Paseo del Bosque No. 2428, Colonia Lomas Altas","Zapopan, Jalisco",Mexico
15600,"Av. Pablo Neruda No. 4111, Casa 1, Colonia Lomas del Valle","Zapopan, Jalisco C.P. 45129",Mexico
15600,"Paseo de los Parques No. 3995, Interior 7","Zapopan, Jalisco C.P. 45110",Mexico
15601,"Callejon del Sereno No. 4361, Col. Fracc. Jardines Universidad","Zapopan, Jalisco C.P. 45110",Mexico
15601,"Calle Loreto Mendez 4432, Sector Hidalgo","Guadalajara, Jalisco",Mexico
15604,"San Gonzalo No. 1715, Colonia Santa Isabel","Zapopan, Jalisco C.P. 45110",Mexico
15604,"Carretera Isidro Mazatepec No. 500, Colonia San Agustin","Tlajomulco de Zuniga, Jalisco C.P. 45645",Mexico
15600,Loreto Mendez #4432,"Guadalajara, Jalisco",Mexico
15679,"A Las Rocas No. 244, Col. Prados Vallarta","Zapopan, Jalisco C.P. 45020",Mexico
15679,Callejon del Sereno 4361,"Zapopan, Jalisco C.P. 45110",Mexico
15680,"Independencia Sur No. 185, Col. Analco","Guadalajara, Jalisco C.P. 44450",Mexico
15681,"Calle Adolfo B. Horn No. 1437, Col. Pueblo Toluquilla","Tlaquepaque, Jalisco C.P. 45610",Mexico
15750,"Periferico Poniente No. 2100, Col. Ciudad Granja","Guadalajara, Jalisco C.P. 45010",Mexico
15750,"Santa Clara No. 88, Col. El Briseno","Zapopan, Jalisco C.P. 45236",Mexico
15750,Av. Pablo Neruda casi esq. con Ruben Dario,"Guadalajara, Jalisco",Mexico
15750,Gran Plaza,"Guadalajara, Jalisco",Mexico
15750,Plaza del Sol,"Guadalajara, Jalisco",Mexico
15750,Plaza Patria,"Guadalajara, Jalisco",Mexico
15750,Plaza Mexico,"Guadalajara, Jalisco",Mexico
15750,Aeropuerto de Guadalajara,Jalisco,Mexico
15750,-0- ,"Puerto Vallarta, Jalisco",Mexico
15750,-0- ,"Mazatlan, Sinaloa",Mexico
15750,-0- ,"Monterrey, Nuevo Leon",Mexico
15750,-0- ,"Celaya, Guanajuato",Mexico
15750,-0- ,"Tijuana, Baja California",Mexico
15750,-0- ,"Los Cabos, Baja California Sur",Mexico
15739,"Independencia Sur No. 185, Col. Analco","Guadalajara, Jalisco C.P. 44450",Mexico
11184,"Hossein Abad/Ardakan Road, P.O. Box 555",Shiraz 71365/1174,Iran
11184,"Shahid Langari Street, Nobonyad Square",Tehran,Iran
15690,"Carretera a Ciudad Guzman Km. 49, entre de crucero de Atoyac y crucero de Amacueca","Acatlan, Jalisco",Mexico
15690,"Callejon del Sereno #4361, Colonia Villa Universitaria","Zapopan, Jalisco",Mexico
15682,"Callejon del Sereno No. 4361, Col. Jacarandas Zapopan 4","Zapopan, Jalisco C.P. 45110",Mexico
15683,"Independencia Sur No. 185, Col. Analco","Guadalajara, Jalisco C.P. 44450",Mexico
15764,"Jamejam Street, Valiasr Avenue",Tehran,Iran
15684,"16 de Septiembre 635, Casi Esq. la Paz","Guadalajara, Jalisco",Mexico
15684,"Av. Lafragua 2729, Esq. Paseo Jardin, Fracc. Moderno","Veracruz, Veracruz",Mexico
15684,"Comercio No. 172, Col. Mexicaltzingo","Guadalajara, Jalisco C.P. 44180",Mexico
15684,"Padre Mier 185, Col. Centro","Monterrey, Nuevo Leon C.P. 64000",Mexico
15684,"San Lorenzo 31 Entre Calzada la Ermita y Rueda Pastor, Col. 8va. Amplicacion Iztapalapa","Mexico, Distrito Federal",Mexico
15684,"Tecnologico 210, Esq. Cortador, Fracc. Industrial Julian de Obregon","Leon, Guanajuato C.P. 37290",Mexico
15764,"Satellite Department, IRIB, Jame Jam St.",Tehran,Iran
15764,"Department of IT-IRIB, P.O. Box 19395-333, Jaame Jam. St, Valiasr Ave",Tehran,Iran
15764,"IT Department, Fanni Building No 3, Jame jam, Valiasr St.",Tehran,Iran
15764,"200 Mosaddegh Avenue, Jaame Jam Street, Vali Asr Ave, P.O. Box 1333",Tehran 193933333,Iran
15764,"Fatemi Building, P.O. Box 15875 / 4333",Tehran,Iran
15689,"Callejon del Sereno No. 4361, Col. Fracc. Jardines Universidad","Zapopan, Jalisco C.P. 45110",Mexico
15765,"Ministry of Information and Communications Technology, P.O. Box 15598-4415, 1631713761",Tehran,Iran
13376,-0- ,Rosh HaAyin,Israel
15768,"Av. Mexico No. 2798, Int 3B, Col. Terranova","Guadalajara, Jalisco C.P. 44689",Mexico
15775,"C/O Tanchon Commercial Bank, Saemaeul 1-Dong, Pyongchon District",Pyongyang,"Korea, North"
15782,"Calle Camino Los Lagos No. 4070-A, Fraccionamiento Centenario","Culiacan, Sinaloa",Mexico
15785,"Calle Golfo de California No. 1635, Colonia Nuevo Culiacan","Culiacan, Sinaloa",Mexico
15788,-0- ,Quetta,Pakistan
15720,-0- ,-0- ,Greece
15806,"Boulevard Emiliano Zapata #3125, Colonia Lomas Del Boulevard","Culiacan, Sinaloa 80110",Mexico
15830,-0- ,South Waziristan,Pakistan
15830,-0- ,"Paktika, Zabul, Helmand, Kandahar Provinces",Afghanistan
15831,-0- ,"Wana, South Waziristan",Pakistan
15835,"Calle Chilam Balam No. 279, Supermanzana 50, Manzana 14, Lote 17, Residencial San Angel","Cancun, Quintana Roo",Mexico
15838,-0- ,-0- ,Mexico
15840,"Locnikarijeva ulica 7, 1000",Ljubljana,Slovenia
15840,"Rozna Dolina, Cesta IV 44",Ljubljana,Slovenia
15842,Aldea Dona Maria,Zacapa,Guatemala
15843,"Calle Paseo San Carlos 3013, Fraccionamiento Valle Real","Zapopan, Jalisco",Mexico
15844,"Periferico Sur No. 4091, Unidad Habitacional Emilio Porte Gil, Delegacion Tlalpan","Mexico, D.F.",Mexico
15846,"Mexialtzingo 1964, Col. Americana","Guadalajara, Jalisco 44150",Mexico
15847,-0- ,-0- ,Honduras
15852,-0- ,-0- ,Region: Northern Mali
15854,3 Ha'avoda Street,Rosh HaAyin 48017,Israel
15855,"Calle Miguel Hidalgo, No. 212, Centro","Allende, Coahuila",Mexico
15855,Calle Espiridion Pena y Calle Miguel Hidalgo,"Allende, Coahuila",Mexico
15855,-0- ,-0- ,Mexico
15857,"Avenida Samuel Lewis y Calle Santa Rita, Edificio Plaza Obarrio, Piso 3, Oficina 308",Panama City,Panama
15860,"Calle Zaragoza No. 105, Centro","Morelos, Coahuila",Mexico
15861,"Miguel Hidalgo Norte, No. 212, Zona Centro","Allende, Coahuila",Mexico
15853,"FITCO Building No. 3, Office 101, 1st Floor, P.O. Box 50044",Fujairah,United Arab Emirates
15853,"Office 1202, Crystal Plaza, PO Box 50044, Buhaira Corniche",Sharjah,United Arab Emirates
15860,-0- ,"Allende, Coahuila",Mexico
15860,-0- ,"Morelos, Coahuila",Mexico
15863,"Calle Enrique Cavazos No. 2326, Colonia Universidad","Saltillo, Coahuila",Mexico
15864,-0- ,"Allende, Coahuila",Mexico
15864,"Camino al Molino, Allende Centro","Allende, Coahuila 26530",Mexico
15864,-0- ,Ciudad Lopez Mateos,Mexico
15864,"Acuna y Juarez, Colonia La Nogalera","Zaragoza, Coahuila 26450",Mexico
15855,Cinco Manantiales,Coahuila,Mexico
15861,Cinco Manantiales,Coahuila,Mexico
15862,Cinco Manantiales,Coahuila,Mexico
15187,-0- ,"Santa Rosa de Copan, Copan",Honduras
15865,-0- ,-0- ,Panama
15866,Panama City,-0- ,Panama
15867,-0- ,Panama City,Panama
15868,"Via Espana y Calle Elvira Mendez, Edificio Bank Boston, Piso 2",Panama City,Panama
15869,-0- ,Panama City,Panama
15840,V Murglah 177,Ljubljana,Slovenia
15871,-0- ,-0- ,Colombia
15871,-0- ,-0- ,Honduras
15871,-0- ,-0- ,Panama
9587,-0- ,Hauzenberg 94051,Germany
9588,-0- ,-0- ,Iraq
15909,"Unit 38, 5th Floor, No. 9, Golfam Avenue, Africa Avenue",Tehran,Iran
15909,"Factory-Kilometer 13, Arak Road, Parcham Street",Arak,Iran
15910,"3rd Floor, No. 6, East 2nd, North Kheradmand, Karimkhan Street",Tehran,Iran
15912,"Flat 2, No. 3, 2nd Street, Azad-Abadi Avenue",Tehran 14316,Iran
15912,"KM 44 Kashan-Delijan Road, P.O. Box Kashan 87135/1987",Kashan,Iran
15913,-0- ,Sinaloa,Mexico
15914,-0- ,Tehran,Iran
15917,-0- ,"Quetta City, Balochistan Province",Pakistan
15917,-0- ,"Girdi Jangle, Balochistan Province",Pakistan
15918,Information Free Zone,Damascus,Syria
15922,"19, Chin Ho Lane, Chung Cheng Rd., Taya District",Taichung City,Taiwan
15922,"No 19, Jinhe Lane, Zhongzheng Road, Daya District",Taichung City,Taiwan
15943,-0- ,Panama City,Panama
15945,-0- ,Damascus,Syria
15948,"No. 2 Shariati Avenue, Niyam Street",Tehran,Iran
11317,"National Iranian Oil Company Building, Taleghani Avenue, Hafez Street",Tehran,Iran
15950,North Kargar Street,Tehran,Iran
15950,-0- ,"Mahshahr, Bandar Imam, Khuzestan Province",Iran
15951,"No. 17, 1st Floor, Daman Afshar St., Vanak Sq., Vali-e-Asr Ave",Tehran 19697,Iran
15951,Petrochemical Special Economic Zone (PETZONE),-0- ,Iran
15952,Southern Pars Special Economic Energy Zone,"Assaluyeh, Bushehr",Iran
15953,Pars Special Economic Energy Zone,"Assaluyeh Port, Bushehr",Iran
15954,"Pars Special Economic Energy Zone, PO Box 163-75391","Assaluyeh, Bushehr",Iran
15955,Petrochemical Special Economic Zone (PETZONE),-0- ,Iran
15956,"No. 68, Taban St., Vali Asr Ave.",Tehran,Iran
15957,"Off Km 8, Azarshahr Road, Kojuvar Road",Tabriz,Iran
15959,"42 Niam Street, Shariati Avenue, P.O. Box 15875-4159",Tehran 19481,Iran
15966,"B-8-1 Block B Megan Ave. II, 12 Jalan Yap Kwan Seng",Kuala Lumpur,Malaysia
15967,"3-C-C Impiana Condo Jalan, Ulu Klang",Kuala Lumpur,Malaysia
15968,10 Anson Road #31-10 International Plaza,-0- ,Singapore
15969,P.O. Box 1245,Dubai,United Arab Emirates
15977,7 Shulyavska Street,Kiev 03055,Ukraine
15977,"Building Negin Sai Apartment 105, Valiasr Street",Tehran,Iran
15977,"29 Ayar Street, Julia Dumna Building",Damascus,Syria
15977,"38 Chkalova Street, building 1, office 10",Minsk,Belarus
15981,Bulvar Erkindik 35,Bishkek,Kyrgyzstan
15981,32 Razzakova Street,Bishkek 720040,Kyrgyzstan
15985,"17th Floor, Office 1701, Al Moosa Tower 1, Sheikh Zayed Road",Dubai,United Arab Emirates
15989,Sure-Esrafil St,Tehran,Iran
15990,"Shahid Malek Lu Street, No. 86",Tehran,Iran
16000,Waziristan,Federally Administered Tribal Areas,Pakistan
16004,Khaled Stamboli St.,Tehran,Iran
16005,39 Gandhi Avenue,Tehran 1517883115,Iran
16006,16 Avenue Bucharest,Tehran,Iran
16007,-0- ,Tehran,Iran
16009,"Block 1, Mehr Passage, 4th Street, Iran Zamin Boulevard, Shahrak Qods",Tehran,Iran
16010,"6th Floor, Mirdamad Avenue, No. 346",Tehran,Iran
16011,"2nd and 3rd Floors, No. 14, Saba Boulevard, After Esfandiar Crossroad, Africa Boulevard",Tehran 1918973657,Iran
16012,Karlstrasse 19,"Dinslaken, Nordrhein-Westfalen 46535",Germany
16013,Karlstrasse 23-25,"Dinslaken, Nordrhein-Westfalen 46535",Germany
16014,Karlstrasse 21,"Dinslaken, Nordrhein-Westfalen 46535",Germany
16015,"9th Floor, Office No. 905, Khalid Al Attar Tower 1, Sheikh Zayed Road, After Crown Plaza Hotel, Al Wasl Area",Dubai,United Arab Emirates
16015,Postal Box 34489,Dubai,United Arab Emirates
16015,Postal Box 14358,Dubai,United Arab Emirates
16016,Dr. Mile Budaka 1,Slavonski Brod 35000,Croatia
16016,1 Mile Budaka,Slavonski Brod 35000,Croatia
16017,"No. 51 Ghobadiyan Street, Valiasr Street",Tehran 1968917173,Iran
16018,-0- ,-0- ,Iran
16018,"Unit D4 and C4, 4th Floor, Building 29 Africa, Corner of 25th Street, Africa Boulevard",Tehran,Iran
16019,"No. 48, Haghani Street, Vanak Square, Before Jahan-Kodak Cross",Tehran 1517973913,Iran
16019,"No. 40, Shahid Haghani Express Way, Vanak Square",Tehran,Iran
16019,"No. 9, Niloofar Street, Sharabyani Avenue, Taavon Boulevard, Shahr-e-Ziba",Tehran,Iran
16019,"72 Hillview Court, Woking",Surrey GU22 7QW,United Kingdom
16019,"No. 697 Saeeidi Alley, Crossroads College, Enghelab St.",Tehran,Iran
16020,"827, North of Seyedkhandan Bridge, Shariati Street, P.O. Box 13185-1445",Tehran 16616,Iran
16020,"No. 41, Next to 23rd Alley, South Gandi St., Vanak Square",Tehran 15179,Iran
16021,"1st Floor, No. 33, Shahid Atefi Alley, Opposite Mellat Park, Vali-e-Asr Street",Tehran 1967933759,Iran
16022,"Unit C2, 2nd Floor, Building No. 29, Corner of 25th Street, After Jahan Koudak, Cross Road Africa Street",Tehran 15179,Iran
16023,"2nd Floor, No. 67, North Sindokht Street, West Dr. Fatemi Avenue",Tehran 1411953943,Iran
16024,"Rishmak Cross Rd., 3rd Km. of Amir Kabir Road",Shiraz 71365,Iran
16026,"No. 40, East Street Journal, North Shiraz Street, Sadra Avenue",Tehran,Iran
16027,-0- ,-0- ,Iran
16028,Next to the Current Bandar Abbas Refinery,Bandar Abbas City,Iran
16029,"No. 15, Palizvani (7th) Street, Gandhi (South) Avenue",Tehran 1517655711,Iran
16029,Km 10 of Khomayen Road,Golpayegan,Iran
16030,"7th Floor, No. 346, Mirdamad Avenue",Tehran,Iran
16030,"Ground Floor, No. 14, Saba Street, Africa Boulevard",Tehran,Iran
16031,-0- ,-0- ,Iran
16031,"No. 346, Pars Oil Company Building, Modarres Highway, East Mirdamad Boulevard",Tehran 1549944511,Iran
16031,Postal Box 14155-1473,Tehran 159944511,Iran
16032,"9th Floor, No. 346, Mirdamad Avenue",Tehran,Iran
16033,"Ground Floor, No. 39, Meftah/Garmsar West Alley, Shiraz (South) Street, Molla Sadra Avenue",Tehran,Iran
16033,Post Office Box 19935-561,Tehran,Iran
16034,341 West Mirdamad Boulevard,Tehran,Iran
16034,P.O. Box 19696,Tehran,Iran
16035,-0- ,Assaluyeh,Iran
16035,-0- ,South Pars Special Economy/Energy Zone,Iran
16036,"No. 58, St. 14, Qanbarzadeh Avenue, Resalat Highway",Tehran,Iran
16037,-0- ,Cape Town,South Africa
16038,"3rd Floor, Tygervalley Chambers, Bellville",Cape Town 7530,South Africa
16038,"Canal Walk, P.O. Box 17, Century City",Milnerton 7446,South Africa
16039,"2nd Floor, No. 4, Sasan Dead End, Afriqa Avenue, After Esfandiar, Crossroads",Tehran,Iran
16039,"No. 5 Sasan Alley, Atefi Sharghi St., Afrigha Boulevard",Tehran,Iran
16039,"Oshtorjan Industrial Zone, Zob-e Ahan Highway",Isafahan,Iran
16040,"No. 83, Sepahbod Gharani Street",Tehran,Iran
15708,"Celta Trade Park, Lote 41 Bodega 10, Km. 7 Autopista Bogota-Medellin","Funza, Cundinamarca",Colombia
15714,"Celta Trade Park, Lote 41 Bodega 10, Km. 7 Autopista Bogota-Medellin","Funza, Cundinamarca",Colombia
16085,"Suite 401, Potonggang Hotel, Ansan-Dong, Pyongchon District",Pyongyang,"Korea, North"
16085,"Ansan-dong, Botongang Hotel, Pongchon",Pyongyang,"Korea, North"
16086,"Akara Building, 24 de Castro Street, Wickhams Cay I, Road Town",Tortola,"Virgin Islands, British"
16086,-0- ,Dalian,China
15862,"Rosa 700, Col. Los Colorines","San Pedro Garza Garcia, Nuevo Leon C.P. 66275",Mexico
16110,"12/120, Komn 51, Ulitsa Demokraticheskaya",Samara 443031,Russia
16111,Dr. Davida Bechera 907/27,Karlovy Vary 36001,Czech Republic
16119,"28C, Route de Denges",Lonay 1027,Switzerland
16135,"10th Floor, Citi Bank Building, Oud Metha Road, Oud Metha",Dubai,United Arab Emirates
16136,-0- ,-0- ,United Arab Emirates
16137,-0- ,-0- ,United Arab Emirates
16151,Southern Suburbs,Beirut,Lebanon
16152,-0- ,Beirut,Lebanon
15862,-0- ,"Allende, Coahuila",Mexico
16161,"Calle Clavel 1487, Colonia Margarita","Culiacan, Sinaloa",Mexico
16169,"Barrio La Ceiba, Calle Principal, Casa 234","Tocoa, Colon",Honduras
16170,"Barrio La Ceiba, Calle Principal","Tocoa, Colon",Honduras
16173,"Barrio Municipal, Colonia El Country, Bloque 1, Casa N-6","San Pedro Sula, Cortes",Honduras
16174,"Residencial Altos de Santo Domingo, Las Cuatro Esquinas",Managua,Nicaragua
16174,"1 Cine Leon, 3 Cuadras al Norte 1/2 Cuadra al Oeste, Monsenor Lezcano",Managua,Nicaragua
16174,-0- ,"Achuapa, Leon",Nicaragua
16174,"Petronic El Carmen, 7 C al Oeste y 2 1/2 C al Sur, Barrio Williams Fonseca",Esteli,Nicaragua
